categorie;titres;ID;liens_images;année;durée;score_recommendation;age_conseillé;description;prévention;mise_en_avant_supplémentaire;réalisation;distribution;scénariste;genres;avertissement_programme;recommendations
Documentaires;Full Swing;81483353;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABccwR149xas4DuGjy9AIMdxtHgKtPA-L3TMq8ubD6_JSW1SWzi8_qz5Wttoeqsh2VS9TlBXqS5Xv7hy3flIPgh8AFHrPp9jMh2PIUFI_HGQ1ZAq4al-h4iH-BtnJJ-zMG-gY.jpg?r=7de;2023;8 Épisodes;Recommandé à 59 %;10+;Cette série documentaire immersive suit un groupe de joueurs de golf professionnels, sur le parcours et en dehors, au long d'une éprouvante saison de compétition.;;False;;;;Séries documentaires,Séries US;;81569920,80204890,70290567,81644531,80203144,80198306,81244037,81452996,81231181,81519789,81590934,81466159,81315804,81211003,81580822,81380540,80164752,81307163,81288561,81130576,81025735,81650731,81436777,81396979,81387962,80217818
Documentaires;Break Point;81569920;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXDNHYwnXAYQbMDtX9NpIYi-zZOPNipgGD4G5loH6A1tECwZ5qecYGfDJgz9S6xR68bdrHawNR6V393Nl9_ig-k-arEVBWLWypVEzY7SpnMjGgBUdyaYeWGE8ntcUpFEuPWi.jpg?r=7c5;2023;5 Épisodes;Recommandé à 55 %;10+;Dans cette saison pleine d'action, regardez les joueurs de tennis les plus talentueux au monde monter au filet et tenter de réaliser un Grand Chelem.;;True;;;;Séries documentaires,Séries US;;81026434,80204890,81128594,81483353,81025735,80203144,81436777,81466159,81074673,81452996,81231181,81084829,80164752,80133922,81644531,81410405,81463700,81046613,81590934,81026438,81386989,81026440,81406763,80198306,81274937,81439256
Documentaires;Last Chance U: Basketball;81046613;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABTcphHEARMRY4X7DO7F8Nl-JbLjuYtuz0PaBRtYVXWPyyy29Hv4AFlij65Sw6LqVHvntkxa8fCeQYleYcCe_lfBp1LQ2YiIm6hDYF1pWSh9mPwS3yQPNhc4fqnv3B5v5sVrV.jpg?r=933;2022;2 Saisons;;13+;"""Last Chance U"" se pose dans les quartiers est de Los Angeles où un coach de basket aux convictions fortes aide de jeunes athlètes à réaliser leur potentiel.";;False;;;;Séries documentaires,Docus société et culture,Séries US;Intimiste;81452996,80203144,81274937,80245353,80244479,81026439,81644531,81231181,81026440,81005126,81025735,80164752,81386989,81026443,81410405,81046796,80204890,81569920,81580687,80207046,81408988,81074673,81439256,81580822,81015566
Documentaires;Neymar : Le chaos parfait;81005126;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfjrav3aqQnh37v_AOAIfHRtIMfpRTIWI6RVtVIFaiMieNrNOq1iTisrriRKjtgRVGPF9g5NhREo1W0cKGYBT5GWMIBhQNakgRSaWiXXsh8VxWGps6LM7Y6xsouNjLFKZuVs.jpg?r=49b;2022;Mini-série;;10+;Vénéré à travers le monde mais également critiqué, Neymar partage les hauts et les bas de sa vie personnelle et de sa brillante carrière footballistique.;;False;David Charles Rodrigues;Neymar Jr;;Documentaires biographiques,Séries documentaires,Docus société et culture,Séries US;;81408988,81386989,81580687,81074673,80164752,81015566,81452996,80203144,81046796,80211576,80226279,80133922,81231181,81034946,81555042,80221113,80207046,81106901,81328829,81025735,81285390,81274937,80204890,81380540,81410405,81439256
Documentaires;Dans la roue de l'équipe Movistar 2019;81130094;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfMr5BWgBOJgONVil4dp-Xl_CVXs5vgWz6ORV-cit0Uo27bX0lK4Ofn55zQjWj60QchJ1yZcsuAH5K32fiBBoFsOEKIsrNBWRwY.webp?r=6f8;2022;2 Saisons;;7+;Les yeux rivés sur la victoire, l'équipe de cyclistes professionnels Movistar entame un parcours semé de défis, scandales et conflits internes.;;False;José Larraza,Marc Pons;;;Espagnol,Documentaires biographiques,Séries documentaires;;80168079,81582700,70254953,81411194,81467045,81231181,81386989,81157840,81467004,80204890,80133922,81408984,81466221,81464765,81428316,80164752,81452996,81569920,81380540,80203144,81469443,81580822,81405382,81456532,81311783,81122619
Documentaires;Cheer;81039393;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYEDpqxSH8BpI6nEyPDEw08SKmv9oujA_cJmtOO296_VFVrJ4EoW8gPvz5fK05svmyNsl64_bX8yRf9IC-Qn0QA6GSzApJwew3WLqlJblNGwl_JUAUUk8E5X1NVDtFARaW5d.jpg?r=d42;2022;2 Saisons;;13+;Cette série documentaire haletante suit les hauts et les bas de l'équipe de cheerleaders de l'université de Navarro dans leur préparation pour un enjeu national.;;False;;;;Séries pour ados,Téléréalité avec concours,Téléréalité,Séries documentaires,Séries US;;81034185,80217151,81127121,80185178,80091742,81046613,81456532,81350804,81380540,81275686,80217818,81026300,80171561,80223108,80993568,81231181,81439780,81580822,81569920,81519789,81028336,80160037,81244037,80204890,81423793,81587446
Documentaires;Last Chance U;80091742;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABU6x70l8dAtOOkuRzTNilYL2zozKG8L1sNDJrSgN2WBFpgXif_l6I2tLaU_HxoG2apciuiL7lDI0jdOrtsH-RTHj5GDdlzPNyFjoGDHb6HC3frn_7QCZOanqRaZB0uCI9sIq.jpg?r=0b2;2020;5 Parties;;16+;Des athlètes d'élite au passé difficile se tournent vers le football américain à l'université dans un dernier espoir pour changer leur vie et réaliser leurs rêves.;langage grossier;False;;;;Séries documentaires,Docus société et culture,Séries US;;81452996,80244479,80203144,80245353,81026440,81231181,80164752,81025735,81139973,81026439,81580141,81274937,81644531,80204890,80207046,81005126,81386989,81043583,81569920,80217818,81580822,80219704,81039393,81483353,81580687
Documentaires;Sunderland : Envers et contre tous;80207046;https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABXBGqNZ1ca2TIDdzs6nY3VnZWmh2ss24vxuGqgX73_Ry4bx9UsNfMfJ3tmxIiZbG_7DGfAw4Cuc4M1cM1USQJjMWaMAwutKWdqQkRjM7t4dZ9wQvoO_KSrtA7WNwfwvGG6Ji.jpg?r=ecf;2020;2 Saisons;;10+;Ce docu-série suit le club de foot anglais Sunderland, relégué pendant la saison 2017-2018 à la deuxième division du championnat national.;;False;;;;Britannique,Téléréalité avec concours,Téléréalité,Séries documentaires,Docus société et culture;;80211576,81386989,81580687,81015566,81005126,80226279,80203144,80204890,80164752,81231181,81074673,81408988,81025735,80221113,81452996,81555042,81569920,80220035,81275686,81580822,81505384,81380540,81034946,81483353,81274937,80091742
Drames;Le jour où j'ai décidé de me prendre en main;81435370;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQl02-PrFUPv6RYf28_KJ4TYKkSHj2RMSC7RbeQwzWxgcDpUYbWxyJ6HrxkVGTWOhwaDb75EGYcFLcnBS5fPAb5jPg8MIbCKPmZ4RVFrgdHUmnJXB-TVDTL5t8kt8GCu9I6WC97gQU7Y0cSXkIGEj7J62V173fOxY1M.webp?r=df6;2022;1 h 41 min;Nouveau;13+;Le monde d'une femme carriériste pleine d'ambition s'effondre lorsqu'elle se fait larguer juste avant ses 40 ans. Elle est alors forcée de remettre sa vie chaotique en question.;;True;Erika Wasserman;Katia Winter,Jesper Zuschlag,Henrik Dorsin,Nour El-Refai,Vera Carlbom,Pablo Leiva Wenger,Hannes Fohlin,Sara Shirpey,Bahar Pars,Albin Grenholm,Siw Erixon,Antonio Di Ponziano,David Wiberg,Hulda Sveindís Jóhannesdóttir;Erika Wasserman,Christin Magdu;Suédois,Drames,Films comiques;;81580024,81088495,81397077,81557402,80197327,81592338,81691686,81324724,81495803,81408600,70044890,70153404,81435805,81041317,80111425,81410976,80210920,81088494,81140933,81476183,70143830,70155536,81669775,70136120,70195800,80232398
Drames;La vie scolaire;81191429;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABUBYx7X0Aj9E-RZ8zCPD5hpvSoF7rZ3qTV_OggP_vnjEF6gclW5gr2WW_pfiShBejgzHzbLPfO5dG3xmhOkZeoItSy3lbBZWpAw.webp?r=89c;2019;1 h 51 min;Recommandé à 81 %;13+;Dans un quartier sensible de Saint-Denis, une jeune CPE tout juste débarquée du Sud et à la situation personnelle compliquée se démène pour ses élèves défavorisés.;;False;Grand Corps Malade,Mehdi Idir;Zita Hanrot,Liam Pierron,Soufiane Guerrab,Ibrahim Dramé,Moussa Mansaly,Moryfère Camara,Alban Ivanov,Gaspard Gévin-Hié,Antoine Reinartz,Mahamadou Sangaré,Redouane Bougheraba,Hocine Mokando,Aboudou Sacko;Grand Corps Malade,Mehdi Idir;Français,Drames,Films comiques,Films pour ados,Drames sociaux;;80198859,81034012,80194671,81587697,81135138,81312828,81248121,81623358,80191876,80073160,81097919,80115031,81043744,81290742,81093101,81043105,81294142,81212484,80023849,81312536,81273904,80987464,80993280,81034010,81640438,70295080
Drames;À couteaux tirés;81037684;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABS692-9ux-DUvj8c6JMxgpFM4P4FExWP4s1jNM4OSEDIAqluEyBnlkXVVQ6F1OskJHOgidF2Mm55Iov5Abzqoz5dbgpLhfKYHZ8.webp?r=302;2019;2 h 10 min;Recommandé à 75 %;13+;Un détective entreprend de démêler les secrets et les mensonges entourant la mort d'un célèbre auteur de polars dans un climat familial fantasque et déconcertant.;;True;Rian Johnson;Daniel Craig,Chris Evans,Ana de Armas,Jamie Lee Curtis,Michael Shannon,Don Johnson,Toni Collette,LaKeith Stanfield,Christopher Plummer,Katherine Langford;Rian Johnson;Films policiers,Drames,Films comiques,Intrigues,Drames primés;Suspense;81450757,17405997,880640,81308434,81453541,81064867,81513881,81406219,81396545,81592346,80242619,81231974,81365134,81277950,60011152,60031235,308834,70153404,70083109,70281562,81043105,70136120,81161626,81279312,80994340
Drames;L'ascension;80194671;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSbR_8V5pwuhkNPByWtHTI54wi4L_n2p7YGvkUbXXEc49eT5x5CBUk2ooFiDqBreucAkxt2-_wTFDcg-E4johiUdKFSSENwIAsU.webp?r=7ba;2017;1 h 44 min;Recommandé à 66 %;13+;Un jeune Franco-Sénégalais issu d'un milieu modeste entreprend de gravir l'Everest pour impressionner celle qu'il aime, et devient un phénomène médiatique.;;False;Ludovic Bernard;Ahmed Sylla,Alice Belaïdi,Kevin Razy,Nicolas Wanczycki,Waly Dia,Umesh Tamang;Olivier Ducray,Ludovic Bernard,Nadir Dendoune;Français,Comédies romantiques,Drames,Films comiques,Films romantiques;Attachant,Romantique;81191429,80156763,81564732,81043105,81043744,81416977,81294142,80191876,81600435,80073160,81115160,80023849,81587697,80987464,81567122,81640438,80123740,80993280,81212484,81034010,80171706,80198859,81290742,81034012,81466149,81088495
Drames;Five;81290742;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd_HO_68czN0ZgzSsALhRWOsQvmefjdslTgtwZ526a_ovFOZUaAMZ8ksqcamyQ1foyOODC87ulArXtStGW3WVIhaubnNUAL5gQ4.webp?r=24a;2016;1 h 42 min;Recommandé à 60 %;13+;Lorsqu'il se retrouve sans le sou après avoir emménagé à Paris avec ses amis d'enfance, un homme se lance dans le trafic de drogue pour payer le loyer.;;False;Igor Gotesman;Pierre Niney,François Civil,Igor Gotesman,Margot Bancilhon,Idrissa Hanrot,Pascal Demolon,Michèle Moretti,Philippe Duclos,Bruno Lochet,Lucie Boujenah;Igor Gotesman;Français,Drames,Films comiques;;80057784,81233034,70165474,80058426,81191429,80184824,81010818,81600435,81466149,80987464,80073160,81435805,80212934,80993280,80192947,70144327,80023849,81663277,80015343,81043744,80194671,70136041,81135138,81631507,81045831,81043735
Drames;Le Haut du panier;80242342;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABYdJKJ6Ie2VOtRi11JF42TUNwFl4uEp7qu-Eq_JLtnLtDAmHUoCizVyM254q46PGn71Lk6JfjIz18P40ldDmu2ekciHD6ejXTZld-jO-dx9gtWlfDAgN03dKBeHYIQVXTNM8.jpg?r=93c;2022;1 h 58 min;;10+;Lorsqu'un recruteur de basket en perte de vitesse repère une potentielle superstar en Espagne, il compte bien prouver qu'ils peuvent tous deux réussir en NBA.;;False;Jeremiah Zagar;Adam Sandler,Juancho Hernangómez,Queen Latifah,Ben Foster,Kenny Smith,Robert Duvall,Jordan Elizabeth Hull,María Botto,Heidi Gardner,Ainhoa Pillet,Anthony Edwards;Taylor Materne,Will Fetters;Drames,Films comiques;;80096984,70019004,70021637,70119811,80990663,70125231,80242619,80063265,81414099,70201437,70208247,81251628,80183328,70220030,70087541,70041162,80999009,81161828,81212842,80037476,80245104,70267242,60024922,80074781,80216302,80210920
Drames;Volver;70044890;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZ9Y_3Qqi-JBfkXRYhkAUBBLPA-LDxA_uaoqXmN78g_yONxdqvzzwcOQbrqr-qbMN-EuvQZDb-oWwrlgtaKcAMe6SSdMCYgD14g.webp?r=5ff;2006;2 h;;16+;Pour résoudre des problèmes qu'elle n'a pas pu régler de son vivant, une femme retourne sous forme de spectre dans sa ville natale de la région de La Manche, en Espagne.;;False;Pedro Almodóvar;Penélope Cruz,Carmen Maura,Lola Dueñas,Blanca Portillo,Yohana Cobo,Chus Lampreave,Antonio de la Torre,Carlos Blanco;Pedro Almodóvar;Espagnol,Drames,Films comiques,Drames primés;Décalé,Doux-amer,Intimiste;26268034,80998991,70189304,81691686,60025021,81088495,81580024,80197327,81557402,81592338,81435370,81088494,81397077,81140933,81041317,81495803,81408600,80111425,81324724,80210920,70128012,81476183,81660544,70109889,70135893,70136120
Drames;Diversion;80015343;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQpVm8vrKaecuzRirBSUrMo1GDsFGdF8MwwLfeUn3KIA1oARtxh9HJ_Gr-MS-K8SEnwEkzzq3RIVK55WMpJ5Iq2DOls1xa6wmt0.webp?r=f80;2015;1 h 45 min;;13+;Après avoir quitté son amante et apprentie prodige, Nicky Spurgeon, pro de l'arnaque, la retrouve face à lui sur un coup sophistiqué. L’élève dépasserait-elle le maître ?;;False;Glenn Ficarra,John Requa;Will Smith,Margot Robbie,Adrian Martinez,Gerald McRaney,Rodrigo Santoro,BD Wong,Brennan Brown,Robert Taylor,Dotan Bonen,Griff Furst;Glenn Ficarra,John Requa;Drames,Films comiques;;80057784,70084788,81290742,80225841,60024942,60021783,81064867,81233034,70167068,81161626,70167075,80073160,80993280,70132721,80158583,70127226,70113002,70044605,70201437,60003509,80094318,70159317,70104313,81092221,70011211,81209142
Drames;Les Filles du docteur March;81140933;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABfQk1nBBEUZE6Xb4zDByFJtwgc98Tvyi5U70ZV1BWGGot1h745U39SKyxpXTPv8O4uzyGLSez9sEGDwD1c2RkBVtGVb5ZCMTby2IoTFVM9kjZhsPltYHgA1VB0a19vNK9bGlt75XFych77fE5WvzXHnstrjJsCVUYQA.webp?r=343;2019;2 h 14 min;Nouveau;7+;Dans les années 1860, une écrivaine à l'esprit indépendant se souvient des moments douloureux mais tendres qu'elle a connus avec ses trois sœurs et un ami proche.;;True;Greta Gerwig;Saoirse Ronan,Emma Watson,Florence Pugh,Eliza Scanlen,Laura Dern,Timothée Chalamet,Tracy Letts,Bob Odenkirk,Chris Cooper,Meryl Streep;Greta Gerwig;Films pour la famille,Films jeunesse et famille,Drames pour la famille,Drames,Films inspirés de livres;;80197327,80169498,81410649,81277950,80136311,81406219,80232398,81222923,81088494,81495803,80111425,81691686,81435370,81324724,81476183,70213223,81557402,81397077,81494917,70044890,81610895,80998991,445386,81414644,81408600,81354529
Drames;Mrs. Chatterjee vs Norway;81508378;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABdNM5wDDaqQv6IhXynu_1YmMUj_tEdCUwIFj5Rk5gb2RH-wmWXVS0CYE4SVMz7NP-1spr-7Mi3NF3K851xIu2wR71I5UHbZqMfw.webp?r=dad;2023;2 h 13 min;Recommandé à 78 %;13+;Une mère immigrante originaire d'Inde se lance dans une bataille acharnée lorsque les autorités norvégiennes lui retirent la garde de ses enfants. Inspiré de faits réels.;;False;Ashima Chibber;Rani Mukerji,Jim Sarbh,Anirban Bhattacharya,Bodhisattwa Majumdar,Saswati Guhatakurtha,Soumya Mukherjee,Balaji Gauri,Yuvaan Vanvari;Sameer Satija,Ashima Chibber,Rahul Handa;Indien,Films en hindi,Films de Bollywood,Drames;Émotion;80210920,81595543,80197327,81516659,81324724,81476183,81495803,81511260,81397077,81682438,81088494,81557402,80232398,80994340,81669775,81590491,81261170,80176893,80240005,80111425,60001220,81312536,81198448,81166770,81288983,81305487
Drames;À l'ouest rien de nouveau;81260280;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABSkvHWjU0s_BhtjnNorhQRVcrEjWZTpAIVia-i4SFZp1x_TB6vSvYlvPHq-XHonOPXGmH5szZbN4udHkGX39OULywkI_cwCBwqiPNLrB1vfHI4hqdgE41Lzf9aNOySn4eoYw.jpg?r=279;2022;2 h 28 min;Recommandé à 78 %;16+;Pendant la Première Guerre mondiale, Paul, 17 ans, rejoint le front de l'Ouest, mais sa ferveur initiale est bientôt foudroyée par la sinistre réalité de la vie dans les tranchées.;violence, suicide;False;Edward Berger;Felix Kammerer,Albrecht Schuch,Aaron Hilmer,Moritz Klaus,Edin Hasanović,Thibault De Montalembert,Daniel Brühl,Devid Striesow,Adrian Grünewald,Andreas Döhler,Jakob Schmidt,Friedrich Berger,Michael Wittenborn;Edward Berger,Lesley Paterson,Ian Stokell;Allemand,Drames allemands,Films sur l'armée,Drames,Films inspirés de livres;Violent,Sombre;81140931,81166149,81166791,70305907,80170278,81186240,70266110,81320168,80191608,81248111,81144852,60026139,81582615,80002479,80041653,81564749,880640,17405997,80182016,70301585,60011152,81041495,80986885,80118916,81557402,81037684
Drames;Nos cœurs meurtris;81043665;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABQfJR0Vzb67U3kDFU5st5UFY8_YPFRABUiVsRY1ecq3Qoh1ORB56cWZtOspU_51Hh_Re31QAJ7WnPxE7bcPSuNCxZCL8yDmpFjZb2R5X025t7CvuTu8-dMWY1zcLScY9SCIP.jpg?r=c7d;2022;2 h 2 min;Recommandé à 79 %;13+;Pressée par les circonstances, une jeune musicienne épouse un Marine sur le point d'être déployé, mais une tragédie rend vite ce mariage blanc bien plus vrai que nature.;;False;Elizabeth Allen Rosenbaum;Sofia Carson,Nicholas Galitzine,Chosen Jacobs,Kat Cunning,Linden Ashby,Anthony Ippolito,John Harlan Kim,Sarah Rich,Scott Deckert,Loren Escandon;Kyle Jarrow,Liz W. Garcia;Musique,Drames,Films romantiques;Sentimental,Doux-amer,Émotion;81388078,81074938,81447264,81504320,80075010,81435930,81241465,81435805,80143556,81140933,81226469,80203147,81041317,80057784,81476183,81324724,80208802,445386,81050546,81332722,81248121,81623358,81430236,70167075,80131194,80221908
Drames;Volver;70044890;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABZ9Y_3Qqi-JBfkXRYhkAUBBLPA-LDxA_uaoqXmN78g_yONxdqvzzwcOQbrqr-qbMN-EuvQZDb-oWwrlgtaKcAMe6SSdMCYgD14g.webp?r=5ff;2006;2 h;;16+;Pour résoudre des problèmes qu'elle n'a pas pu régler de son vivant, une femme retourne sous forme de spectre dans sa ville natale de la région de La Manche, en Espagne.;;False;Pedro Almodóvar;Penélope Cruz,Carmen Maura,Lola Dueñas,Blanca Portillo,Yohana Cobo,Chus Lampreave,Antonio de la Torre,Carlos Blanco;Pedro Almodóvar;Espagnol,Drames,Films comiques,Drames primés;Décalé,Doux-amer,Intimiste;26268034,80998991,70189304,81691686,60025021,81088495,81580024,80197327,81557402,81592338,81435370,81088494,81397077,81140933,81041317,81495803,81408600,80111425,81324724,80210920,70128012,81476183,81660544,70109889,70135893,70136120
Drames;La Ligne verte;60000417;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABd3dClWdcGtbkTj8pNyNcRN9Xt5hcJMA-OmmDgrBXIW40h2d42DtIWccndtyRHts9p8TVBxXOhnY8yE89Pd3Jf1TSha2wpgKPUg.webp?r=529;1999;3 h 8 min;Recommandé à 55 %;16+;Lorsqu'un gardien de prison découvre qu'un condamné à mort possède de mystérieux pouvoirs, il essaie désespérément d'empêcher son exécution.;violence;False;Frank Darabont;Tom Hanks,Michael Clarke Duncan,David Morse,Bonnie Hunt,James Cromwell,Michael Jeter,Graham Greene,Doug Hutchison,Sam Rockwell,Barry Pepper,Jeffrey DeMunn,Patricia Clarkson,Harry Dean Stanton,Gary Sinise;Frank Darabont;Drames,Films inspirés de livres,Drames primés;Émotion;70119811,17405997,60024942,70044605,880640,70230640,70019004,60024922,994992,60001220,80210920,80197327,60011152,81140933,81660544,81092221,70243460,70114497,268371,70305903,81557402,81397077,81239779,70135893,81476183,80074781
Drames;Le Dernier Wagon;81408600;http://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/6gmvu2hxdfnQ55LZZjyzYR4kzGk/AAAABeSvyoTEGFwHaQQxOXFsw7MYN015EPerrf6wfgWcZ2fli6OkYclN_R5OhSrMUMuEdNjZrmlRTXseSPP6vuJCC-Ev5N5gu0PbcYxC0iYITY-ZBUpRGK6u5S-vLquWum-Ar3iG.jpg?r=9f2;2023;1 h 35 min;Nouveau;7+;Dans la campagne mexicaine, Georgina, institutrice, est déterminée à changer la vie des jeunes et brillants élèves à qui elle enseigne dans un wagon de train.;;False;Ernesto Contreras;Adriana Barraza,Kaarlo Isaacs,Memo Villegas,Diego Montessoro,Frida Cruz,Ikal Paredes,Teté Espinoza,Jeronimo Medina,Gabriela Cartol,Nova Coronel,Adrián Vázquez,Leonardo Alonso;Ángeles Doñate,Javier Peñalosa;Films pour la famille,Films jeunesse et famille,Mexicain,Drames pour la famille,Drames;Émotion;81557402,81435805,81397077,81435370,80197327,81495803,80210920,81691686,81140933,70044890,80994340,81324724,80111425,70285581,81357618,81261170,81410976,18962448,81476183,81166770,80232398,81298682,80176893,70213223,80998991,70195800
